alpha3code,image_timestamp,avg_ssm_mm,avg_susm_mm,month,year,platform,country,country_clean,alpha2code,numeric,continet_code,area_km2
GIN,2017-05-15 12:00:00+00:00,15.826005935668945,91.61698150634766,5,2017,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2017-05-18 12:00:00+00:00,18.138586044311523,91.59111785888672,5,2017,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2017-05-21 12:00:00+00:00,20.747499465942383,99.64878845214844,5,2017,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2017-05-24 12:00:00+00:00,19.382240295410156,101.92317962646484,5,2017,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2017-05-27 12:00:00+00:00,20.050243377685547,102.49408721923828,5,2017,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2017-05-30 12:00:00+00:00,21.256759643554688,108.03752899169922,5,2017,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2017-06-02 12:00:00+00:00,20.707603454589844,106.30963134765625,6,2017,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2017-06-05 12:00:00+00:00,19.987133026123047,103.91085052490234,6,2017,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2017-06-08 12:00:00+00:00,20.45334243774414,104.43220520019531,6,2017,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2017-06-11 12:00:00+00:00,20.90362548828125,106.77212524414062,6,2017,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2017-06-14 12:00:00+00:00,20.164989471435547,107.68157196044922,6,2017,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2017-06-17 12:00:00+00:00,21.384031295776367,108.70248413085938,6,2017,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2017-06-20 12:00:00+00:00,22.972309112548828,110.50585174560547,6,2017,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2017-06-23 12:00:00+00:00,22.59762191772461,111.51084899902344,6,2017,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2017-06-26 12:00:00+00:00,23.004655838012695,111.93193817138672,6,2017,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2017-06-29 12:00:00+00:00,23.520748138427734,112.43695068359375,6,2017,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2017-07-02 12:00:00+00:00,22.256914138793945,111.13973999023438,7,2017,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2017-07-05 12:00:00+00:00,20.608041763305664,107.577880859375,7,2017,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2017-07-08 12:00:00+00:00,22.096420288085938,107.36872863769531,7,2017,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2017-07-11 12:00:00+00:00,20.12215805053711,105.80770111083984,7,2017,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2017-07-14 12:00:00+00:00,21.959474563598633,105.8461685180664,7,2017,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2017-07-17 12:00:00+00:00,21.95334815979004,106.53194427490234,7,2017,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2017-07-20 12:00:00+00:00,22.576969146728516,108.54317474365234,7,2017,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2017-07-23 12:00:00+00:00,21.560264587402344,107.32096099853516,7,2017,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2017-07-26 12:00:00+00:00,20.101852416992188,104.58260345458984,7,2017,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2017-07-29 12:00:00+00:00,20.95631980895996,103.93964385986328,7,2017,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2017-08-01 12:00:00+00:00,21.58661460876465,103.36204528808594,8,2017,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2017-08-04 12:00:00+00:00,21.946138381958008,107.49179077148438,8,2017,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2017-08-07 12:00:00+00:00,21.71718978881836,108.96649932861328,8,2017,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2017-08-10 12:00:00+00:00,21.89113998413086,108.01619720458984,8,2017,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2017-08-13 12:00:00+00:00,22.89266014099121,109.11729431152344,8,2017,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2017-08-16 12:00:00+00:00,22.666213989257812,111.41999053955078,8,2017,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2017-08-19 12:00:00+00:00,21.780109405517578,109.69266510009766,8,2017,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2017-08-22 12:00:00+00:00,22.73542022705078,108.76262664794922,8,2017,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2017-08-25 12:00:00+00:00,22.5980167388916,109.39669036865234,8,2017,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2017-08-28 12:00:00+00:00,21.00165367126465,108.23185729980469,8,2017,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2017-08-31 12:00:00+00:00,23.002243041992188,110.70110321044922,8,2017,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2017-09-03 12:00:00+00:00,22.995243072509766,110.61360168457031,9,2017,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2017-09-06 12:00:00+00:00,21.807710647583008,109.65556335449219,9,2017,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2017-09-09 12:00:00+00:00,22.353105545043945,109.4085464477539,9,2017,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2017-09-12 12:00:00+00:00,21.73847198486328,110.15525817871094,9,2017,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2017-09-15 12:00:00+00:00,21.002037048339844,106.95552825927734,9,2017,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2017-09-18 12:00:00+00:00,21.76296615600586,109.05045318603516,9,2017,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2017-09-21 12:00:00+00:00,22.002458572387695,108.95560455322266,9,2017,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2017-09-24 12:00:00+00:00,22.79722785949707,110.41735076904297,9,2017,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2017-09-27 12:00:00+00:00,21.12118148803711,109.78849792480469,9,2017,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2017-09-30 12:00:00+00:00,21.006162643432617,107.97618865966797,9,2017,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2017-10-03 12:00:00+00:00,21.808462142944336,107.58623504638672,10,2017,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2017-10-06 12:00:00+00:00,19.96044158935547,104.2926025390625,10,2017,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2017-10-09 12:00:00+00:00,19.337982177734375,101.8568344116211,10,2017,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2017-10-12 12:00:00+00:00,19.298477172851562,99.28076171875,10,2017,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2017-10-15 12:00:00+00:00,18.519193649291992,95.35574340820312,10,2017,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2017-10-18 12:00:00+00:00,15.643098831176758,88.53597259521484,10,2017,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2017-10-21 12:00:00+00:00,14.810057640075684,80.99900817871094,10,2017,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2017-10-24 12:00:00+00:00,13.399493217468262,74.8872299194336,10,2017,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2017-10-27 12:00:00+00:00,12.806403160095215,70.8720703125,10,2017,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2017-10-30 12:00:00+00:00,11.308795928955078,64.50860595703125,10,2017,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2017-11-02 12:00:00+00:00,10.55010986328125,59.866371154785156,11,2017,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2017-11-05 12:00:00+00:00,13.1638822555542,59.39958953857422,11,2017,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2017-11-08 12:00:00+00:00,13.06309986114502,63.27665328979492,11,2017,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2017-11-11 12:00:00+00:00,10.767582893371582,60.804691314697266,11,2017,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2017-11-14 12:00:00+00:00,9.279837608337402,55.34925079345703,11,2017,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2017-11-17 12:00:00+00:00,8.375932693481445,49.72591018676758,11,2017,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2017-11-20 12:00:00+00:00,7.897172451019287,44.79275894165039,11,2017,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2017-11-23 12:00:00+00:00,7.0787129402160645,41.044612884521484,11,2017,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2017-11-26 12:00:00+00:00,6.358913898468018,37.54977035522461,11,2017,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2017-11-29 12:00:00+00:00,5.673147678375244,33.993064880371094,11,2017,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2017-12-02 12:00:00+00:00,5.206968784332275,30.97654914855957,12,2017,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2017-12-05 12:00:00+00:00,5.260547637939453,29.36043930053711,12,2017,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2017-12-08 12:00:00+00:00,4.61982536315918,27.05422592163086,12,2017,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2017-12-11 12:00:00+00:00,4.306069374084473,24.641998291015625,12,2017,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2017-12-14 12:00:00+00:00,4.004932403564453,22.782392501831055,12,2017,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2017-12-17 12:00:00+00:00,3.6959009170532227,21.05538558959961,12,2017,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2017-12-20 12:00:00+00:00,3.5111875534057617,19.37286949157715,12,2017,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2017-12-23 12:00:00+00:00,3.3184902667999268,18.06338119506836,12,2017,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2017-12-26 12:00:00+00:00,3.1698150634765625,16.85061264038086,12,2017,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2017-12-29 12:00:00+00:00,3.009777307510376,15.772546768188477,12,2017,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-01-01 12:00:00+00:00,2.8795576095581055,14.744356155395508,1,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-01-04 12:00:00+00:00,2.7680888175964355,13.86097526550293,1,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-01-07 12:00:00+00:00,2.66532301902771,13.100555419921875,1,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-01-10 12:00:00+00:00,2.6414198875427246,12.528450965881348,1,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-01-13 12:00:00+00:00,2.577849864959717,12.140637397766113,1,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-01-16 12:00:00+00:00,2.419466018676758,11.481739044189453,1,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-01-19 12:00:00+00:00,2.4851393699645996,11.207266807556152,1,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-01-22 12:00:00+00:00,2.4265308380126953,10.95982551574707,1,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-01-25 12:00:00+00:00,2.409754991531372,10.682299613952637,1,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-01-28 12:00:00+00:00,2.4657886028289795,10.47212028503418,1,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-01-31 12:00:00+00:00,2.3502023220062256,10.434162139892578,1,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-02-03 12:00:00+00:00,2.7343392372131348,10.855704307556152,2,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-02-06 12:00:00+00:00,2.583043336868286,11.322209358215332,2,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-02-09 12:00:00+00:00,2.43450927734375,11.107549667358398,2,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-02-12 12:00:00+00:00,2.405137777328491,10.739171028137207,2,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-02-15 12:00:00+00:00,2.30476450920105,10.27933406829834,2,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-02-18 12:00:00+00:00,2.4381802082061768,9.993661880493164,2,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-02-21 12:00:00+00:00,2.334911584854126,10.048806190490723,2,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-02-24 12:00:00+00:00,2.933473825454712,10.439740180969238,2,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-02-27 12:00:00+00:00,4.590574264526367,13.997086524963379,2,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-03-02 12:00:00+00:00,3.9086556434631348,17.886533737182617,3,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-03-05 12:00:00+00:00,3.855865001678467,17.878677368164062,3,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-03-08 12:00:00+00:00,4.96159553527832,19.960012435913086,3,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-03-11 12:00:00+00:00,4.7659592628479,23.317413330078125,3,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-03-14 12:00:00+00:00,7.4299139976501465,28.541431427001953,3,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-03-17 12:00:00+00:00,6.76269006729126,35.062625885009766,3,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-03-20 12:00:00+00:00,7.016082763671875,36.46750259399414,3,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-03-23 12:00:00+00:00,5.748475074768066,35.85856246948242,3,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-03-26 12:00:00+00:00,5.504073619842529,33.26571273803711,3,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-03-29 12:00:00+00:00,5.813066482543945,30.69825553894043,3,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-04-01 12:00:00+00:00,6.044199466705322,33.05169677734375,4,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-04-04 12:00:00+00:00,6.059654712677002,33.2756233215332,4,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-04-07 12:00:00+00:00,8.371275901794434,35.51446533203125,4,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-04-10 12:00:00+00:00,8.634195327758789,41.67607116699219,4,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-04-13 12:00:00+00:00,6.865757942199707,40.828269958496094,4,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-04-16 12:00:00+00:00,6.250847816467285,37.835060119628906,4,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-04-19 12:00:00+00:00,6.19218111038208,35.97834014892578,4,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-04-22 12:00:00+00:00,6.2929463386535645,33.836490631103516,4,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-04-25 12:00:00+00:00,6.643481731414795,35.460060119628906,4,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-04-28 12:00:00+00:00,7.011341571807861,37.50971603393555,4,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-05-01 12:00:00+00:00,6.308155059814453,37.190147399902344,5,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-05-04 12:00:00+00:00,6.276978015899658,35.5380859375,5,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-05-07 12:00:00+00:00,5.627195835113525,35.713565826416016,5,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-05-10 12:00:00+00:00,5.764267921447754,33.51962661743164,5,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-05-13 12:00:00+00:00,6.912894248962402,34.47389602661133,5,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-05-16 12:00:00+00:00,11.375116348266602,44.232120513916016,5,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-05-19 12:00:00+00:00,9.723138809204102,53.45371627807617,5,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-05-22 12:00:00+00:00,8.925553321838379,51.853294372558594,5,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-05-25 12:00:00+00:00,10.999293327331543,53.099063873291016,5,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-05-28 12:00:00+00:00,13.072161674499512,64.30966186523438,5,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-05-31 12:00:00+00:00,16.543306350708008,74.6187744140625,5,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-06-03 12:00:00+00:00,18.840116500854492,86.5875473022461,6,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-06-06 12:00:00+00:00,21.419099807739258,100.58909606933594,6,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-06-09 12:00:00+00:00,20.90818214416504,104.99972534179688,6,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-06-12 12:00:00+00:00,20.558338165283203,105.33470153808594,6,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-06-15 12:00:00+00:00,21.03859519958496,108.97045135498047,6,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-06-18 12:00:00+00:00,19.46831703186035,105.29381561279297,6,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-06-21 12:00:00+00:00,17.412193298339844,99.50507354736328,6,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-06-24 12:00:00+00:00,20.997541427612305,100.32119750976562,6,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-06-27 12:00:00+00:00,21.51436996459961,106.42424011230469,6,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-06-30 12:00:00+00:00,22.684459686279297,109.55840301513672,6,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-07-03 12:00:00+00:00,23.10153579711914,111.1153335571289,7,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-07-06 12:00:00+00:00,23.138811111450195,112.15357971191406,7,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-07-09 12:00:00+00:00,21.63780975341797,110.37165832519531,7,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-07-12 12:00:00+00:00,22.80274772644043,110.56978607177734,7,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-07-15 12:00:00+00:00,21.928857803344727,109.41629028320312,7,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-07-18 12:00:00+00:00,23.23681640625,110.46444702148438,7,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-07-21 12:00:00+00:00,23.073591232299805,110.8169937133789,7,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-07-24 12:00:00+00:00,22.148635864257812,110.42138671875,7,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-07-27 12:00:00+00:00,21.275548934936523,108.76888275146484,7,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-07-30 12:00:00+00:00,20.4762020111084,107.83856201171875,7,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-08-02 12:00:00+00:00,21.165462493896484,105.97330474853516,8,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-08-05 12:00:00+00:00,21.447317123413086,105.40744018554688,8,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-08-08 12:00:00+00:00,22.057086944580078,105.41622161865234,8,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-08-11 12:00:00+00:00,21.396377563476562,103.95075225830078,8,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-08-14 12:00:00+00:00,21.27777862548828,104.5025405883789,8,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-08-17 12:00:00+00:00,22.53635025024414,106.51959991455078,8,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-08-20 12:00:00+00:00,22.26329803466797,107.96576690673828,8,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-08-23 12:00:00+00:00,23.150598526000977,108.5196533203125,8,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-08-26 12:00:00+00:00,22.414997100830078,109.58389282226562,8,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-08-29 12:00:00+00:00,22.848491668701172,109.77694702148438,8,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-09-01 12:00:00+00:00,22.464508056640625,108.55792999267578,9,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-09-04 12:00:00+00:00,22.936521530151367,109.26820373535156,9,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-09-07 12:00:00+00:00,22.124034881591797,109.77423095703125,9,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-09-10 12:00:00+00:00,22.62355613708496,109.4416732788086,9,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-09-13 12:00:00+00:00,22.204654693603516,110.0064697265625,9,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-09-16 12:00:00+00:00,21.679296493530273,108.8235092163086,9,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-09-19 12:00:00+00:00,22.9832706451416,110.22380065917969,9,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-09-22 12:00:00+00:00,22.431135177612305,109.8617172241211,9,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-09-25 12:00:00+00:00,22.964195251464844,111.1715087890625,9,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-09-28 12:00:00+00:00,22.52280044555664,110.5703353881836,9,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-10-01 12:00:00+00:00,22.85097312927246,111.27195739746094,10,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-10-04 12:00:00+00:00,22.96118927001953,111.67041778564453,10,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-10-07 12:00:00+00:00,21.668167114257812,111.55821990966797,10,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-10-10 12:00:00+00:00,20.253416061401367,107.29486846923828,10,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-10-13 12:00:00+00:00,21.03507423400879,105.03849792480469,10,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-10-16 12:00:00+00:00,20.036666870117188,103.44462585449219,10,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-10-19 12:00:00+00:00,19.783437728881836,100.80213928222656,10,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-10-22 12:00:00+00:00,18.1729679107666,97.02272033691406,10,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-10-25 12:00:00+00:00,17.006404876708984,90.05034637451172,10,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-10-28 12:00:00+00:00,20.688627243041992,93.6270751953125,10,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-10-31 12:00:00+00:00,19.33734703063965,96.23753356933594,10,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-11-03 12:00:00+00:00,15.833382606506348,90.89730834960938,11,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-11-06 12:00:00+00:00,16.124980926513672,84.9274673461914,11,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-11-09 12:00:00+00:00,13.732792854309082,80.64633178710938,11,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-11-12 12:00:00+00:00,12.069720268249512,72.53150177001953,11,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-11-15 12:00:00+00:00,12.76611042022705,69.12145233154297,11,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-11-18 12:00:00+00:00,11.587037086486816,65.09695434570312,11,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-11-21 12:00:00+00:00,10.006865501403809,60.21773910522461,11,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-11-24 12:00:00+00:00,8.44439697265625,53.778568267822266,11,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-11-27 12:00:00+00:00,7.557011604309082,47.70976638793945,11,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-11-30 12:00:00+00:00,6.543818473815918,42.06644821166992,11,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-12-03 12:00:00+00:00,5.95349645614624,37.2892951965332,12,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-12-06 12:00:00+00:00,5.274045467376709,33.108612060546875,12,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-12-09 12:00:00+00:00,4.827105522155762,29.362228393554688,12,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-12-12 12:00:00+00:00,4.360415458679199,26.161100387573242,12,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-12-15 12:00:00+00:00,4.029743671417236,23.779876708984375,12,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-12-18 12:00:00+00:00,3.6030826568603516,21.433977127075195,12,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-12-21 12:00:00+00:00,3.438018321990967,19.480379104614258,12,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-12-24 12:00:00+00:00,3.175427198410034,17.828670501708984,12,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-12-27 12:00:00+00:00,3.0837996006011963,16.382719039916992,12,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2018-12-30 12:00:00+00:00,2.7807822227478027,15.030227661132812,12,2018,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2019-01-02 12:00:00+00:00,2.786498785018921,14.039778709411621,1,2019,afr100,Guinea,Guinea,GN,324,AF,245857.0
GIN,2019-01-05 12:00:00+00:00,2.5832743644714355,13.204865455627441,1,2019,afr100,Guinea,Guinea,GN,324,AF,245857.0
